88,26.8,27,27.5,28.3,28.5,28.5,29,29,29.2,29.2,29.3,3,3.1,3.2,3.3,3.4,3.5,3.6,3.7,3.8,3.9,4
89,57.8,68.7,78.5,86.6,92.9,97.6,101,103.3,104.9,106,106.7,4.5,5.2,5.8,6.4,6.9,7.4,7.8,8.1,8.4,8.6,8.8
90,69.9,85.9,99.1,109,115.8,120.1,122.8,124.5,125.4,126,126.4,4.9,5.7,6.5,7.3,8,8.7,9.2,9.6,10,10.3,10.5
91,43.7,63.2,76.3,83,86,87.2,87.6,87.8,87.9,87.9,87.9,3.5,4.4,5.2,5.9,6.5,7.1,7.5,7.8,8,8.2,8.3
92,48.7,61.2,71.3,78.4,83,85.7,87.3,88.2,88.7,89,89.1,3.8,4.4,4.9,5.5,6,6.5,6.9,7.2,7.5,7.7,7.9
93,59.5,77.9,94.5,107.6,116.7,122.7,126.4,128.5,129.8,130.6,131,4,4.8,5.5,6.3,7,7.6,8.1,8.5,8.9,9.2,9.4
94,53.6,71.7,87.4,98.9,106.3,110.6,113.1,114.5,115.2,115.6,115.8,3.8,4.5,5.1,5.8,6.5,7.1,7.7,8.2,8.6,8.9,9.2
95,44.8,67.7,89.2,105,114.7,119.9,122.5,123.8,124.4,124.7,124.9,4.4,5.1,5.8,6.5,7.1,7.8,8.3,8.9,9.3,9.7,10
96,42.5,57.6,65.9,69.4,70.8,71.3,71.5,71.5,71.5,71.6,71.7,3.6,4.3,5,5.6,6.1,6.5,6.8,7,7.1,7.2,7.3
97,38.7,63.1,87.8,106.1,116.9,122.4,125,126.2,126.8,127,127.1,4.5,5.1,5.7,6.3,7,7.6,8.2,8.8,9.4,9.9,10.4
98,72.4,87.1,98.6,106.6,111.9,115.1,117.1,118.2,118.9,119.3,119.5,4.6,5.3,6,6.7,7.3,7.9,8.4,8.9,9.2,9.5,9.8
99,37,38.6,38.8,39.6,45.6,46,45.6,45.65,46.2,46.21,46.22,3.6,4,4.3,4.6,4.8,5,5.1,5.2,5.23,5.28,5.3
100,56.1,85.1,111.1,128.9,138.9,144,146.4,147.6,148.1,148.3,148.4,5.1,5.7,6.3,6.9,7.6,8.2,8.8,9.3,9.9,10.4,10.8
101,67.6,85.1,102.9,119.7,134.4,146.5,156,163,168,171.6,174.1,4.9,5.5,6.2,6.9,7.7,8.5,9.3,10.1,11,11.8,12.6
102,73.9,101.6,122.3,134.8,141.4,144.6,146.1,146.7,147.1,147.2,147.3,5.8,6.5,7.4,8.2,9,9.8,10.5,11.2,11.8,12.4,12.8
103,42.2,53.9,64,71.7,76.9,80.2,82.3,83.5,84.2,84.6,84.8,3.4,4.1,4.7,5.2,5.7,6,6.3,6.5,6.7,6.8,6.9
104,68.3,85.1,99.9,111.6,120,125.6,129.3,131.6,133,133.9,134.4,4.8,5.2,5.7,6.3,6.8,7.3,7.9,8.5,9,9.6,10.1
107,58.5,71.2,82,90.5,96.6,100.8,103.5,105.3,106.4,107.1,107.5,4.1,4.6,5.1,5.6,6.1,6.7,7.2,7.8,8.4,8.9,9.5
108,38.9,50.9,59.1,63.8,66.1,67.3,67.8,68,68.1,68.2,68.2,3.2,3.5,3.8,4.1,4.4,4.7,5,5.3,5.5,5.8,6
113,27.2,42.2,58.2,71.6,80.9,86.5,89.6,91.2,92,92.4,92.6,3.3,3.9,4.6,5.2,5.8,6.3,6.8,7.2,7.5,7.8,8
114,35,44.5,51.9,56.9,60,61.7,62.7,63.2,63.5,63.6,63.7,3.6,4.2,4.8,5.2,5.6,5.9,6.1,6.3,6.4,6.5,6.6
115,39.8,51.2,62.6,72.9,81.5,88,92.8,96.1,98.4,99.8,100.8,3.9,4.4,5,5.6,6.2,6.7,7.2,7.7,8.1,8.5,8.8
116,51,65.9,79.4,90.2,97.9,103.1,106.4,108.4,109.6,110.3,110.7,4.6,5.4,6.2,6.9,7.6,8.2,8.6,9,9.3,9.6,9.7
117,46.6,58.5,70.8,82.6,93.3,102.3,109.6,115.1,119.3,122.2,124.4,3.6,4.2,4.8,5.3,5.8,6.2,6.6,6.8,7,7.2,7.3
118,58.9,75.1,90.5,103.5,113.5,120.7,125.6,128.8,130.9,132.2,133,4.4,5.2,6,6.8,7.6,8.4,9,9.6,10.1,10.5,10.8
119,60.3,76.9,89.7,98.3,103.4,106.4,107.9,108.8,109.2,109.5,109.6,4.2,4.8,5.4,5.9,6.4,6.9,7.3,7.6,7.9,8.1,8.2
120,50.9,66.5,78.4,85.9,90.2,92.5,93.7,94.3,94.6,94.7,94.8,3.1,3.7,4.4,5,5.7,6.2,6.7,7.2,7.5,7.8,8
121,63.5,94.1,110,116,117.9,118.5,118.7,118.7,118.8,118.8,118.8,4.1,4.9,5.6,6.4,7.1,7.7,8.2,8.7,9,9.3,9.6
122,61.7,78,87.4,91.9,93.9,94.7,95.1,95.2,95.3,95.3,95.3,4.2,4.8,5.3,5.8,6.3,6.7,7,7.2,7.4,7.6,7.7
123,51.4,73.1,90.9,102.5,109,112.4,114,114.7,115.1,115.3,115.3,3.7,4.5,5.2,6,6.7,7.3,7.8,8.2,8.5,8.7,8.9
124,47.4,66.2,76.6,80.9,82.5,83.4,83.9,84.3,84.6,84.7,84.8,3.6,4.1,4.6,5,5.2,5.7,5.8,6.1,6.2,6.4,6.5
125,56,75.6,95.4,112.8,126.4,136.1,142.5,146.6,149.2,150.7,151.6,4.3,4.9,5.6,6.3,7,7.7,8.4,9.1,9.7,10.4,11
126,26.3,29.2,32,34.9,37.6,40.2,42.6,44.8,46.8,48.5,50.1,3,3.3,3.6,3.9,4.2,4.6,5,5.3,5.8,6.2,6.7
127,72,106.5,126.4,134.6,137.6,138.6,138.9,139,139.1,139.1,139.1,4.9,6,7,8.1,9.1,10,10.7,11.3,11.9,12.3,12.6
128,45.8,52.2,60,72,109.4,115.2,135.6,137.4,134.2,135.2,135.4,3.1,4,4.9,5.9,6.9,7.8,8.7,9.4,10,10.4,10.8
129,42.5,59.7,72.7,80.5,84.6,86.5,87.4,87.8,88,88.1,88.1,3.4,4,4.6,5.1,5.6,5.9,6.2,6.4,6.5,6.6,6.7
130,67.7,81.5,92.8,101.1,106.8,110.6,112.9,114.3,115.2,115.7,116.1,4.1,5.1,6.1,7.1,8.1,8.9,9.6,10.2,10.7,11,11.3
